edges,retrievability,stability
1035,0.8648400000000003,0.9879999999999997
1035,0.8727999999999997,0.9920000000000009
1035,0.8927200000000002,1.0
1035,0.8398000000000008,0.9879999999999997
1035,0.7514000000000004,0.9759999999999992
1040,0.40339999999999987,0.9719999999999986
1040,0.8373999999999997,1.0
1040,0.8632799999999997,0.9599999999999984
1040,0.70648,0.9920000000000009
1040,0.87704,1.0
1040,0.91888,1.0
1040,0.8811600000000002,0.9920000000000009
1040,0.89016,1.0
1040,0.7606799999999998,0.9360000000000022
1040,0.94088,1.0
1045,0.5805200000000001,1.0
1045,0.8992399999999998,1.0
1045,0.7189200000000002,1.0
1045,0.5377199999999999,0.9120000000000015
1045,0.6668800000000001,1.0
1045,0.35175999999999996,1.0
1045,0.5778800000000001,0.9839999999999991
1045,0.8466399999999998,1.0
1045,0.7312399999999998,0.9320000000000012
1045,0.6684400000000003,0.9959999999999988
1050,0.8414000000000003,0.9959999999999988
1050,0.8872799999999996,0.9839999999999991
1050,0.9009600000000002,0.9759999999999992
1050,0.9150400000000006,0.9879999999999997
1050,0.46452,0.9920000000000009
1050,0.4134800000000003,0.9959999999999988
1050,0.8961600000000002,1.0
1050,0.69892,0.9920000000000009
1050,0.69592,0.9920000000000009
1050,0.9276399999999998,1.0
1055,0.8115999999999997,0.9839999999999991
1055,0.9518800000000002,0.9920000000000009
1055,0.4884400000000001,0.9320000000000012
1055,0.7482399999999996,0.9839999999999991
1055,0.6915199999999999,1.0
1055,0.77964,0.9879999999999997
1055,0.7375600000000004,0.9839999999999991
1055,0.6990400000000001,0.9839999999999991
1055,0.9727999999999999,1.0
1055,0.8626,0.9959999999999988
1060,0.5922400000000001,0.9320000000000012
1060,0.8820800000000001,0.9719999999999986
1060,0.6284400000000001,0.9399999999999987
1060,0.645,0.9920000000000009
1060,0.7507599999999996,1.0
1060,0.8540799999999996,1.0
1060,0.8287199999999995,1.0
1060,0.9242400000000002,0.9920000000000009
1060,0.8445199999999997,1.0
1060,0.8581600000000003,0.9959999999999988
1065,0.48544000000000026,1.0
1065,0.8548000000000004,0.9800000000000004
1065,0.32328,0.8559999999999995
1065,0.8291999999999998,1.0
1065,0.9232799999999999,1.0
1065,0.7107199999999998,0.9680000000000022
1065,0.7113600000000001,1.0
1065,0.8907599999999999,1.0
1065,0.5831199999999996,0.7239999999999991
1065,0.7669600000000001,1.0
1070,0.6878800000000002,0.9920000000000009
1070,0.9096000000000007,0.9959999999999988
1070,0.8116799999999997,1.0
1070,0.9232799999999999,1.0
1070,0.9567200000000001,1.0
1070,0.6532000000000001,0.947999999999998
1070,0.8795599999999999,0.9879999999999997
1070,0.60492,0.9719999999999986
1070,0.6414399999999999,0.9959999999999988
1070,0.41620000000000007,0.7304000000000002
1075,0.4187999999999999,0.9920000000000009
1075,0.8808800000000001,1.0
1075,0.6105999999999999,0.9719999999999986
1075,0.8405200000000002,1.0
1075,0.65732,0.9800000000000004
1075,0.8664400000000007,0.9879999999999997
1075,0.6490800000000001,1.0
1075,0.6587600000000002,0.9519999999999985
1075,0.9534399999999992,0.9959999999999988
1075,0.6519600000000001,0.9800000000000004
1080,0.7231199999999999,0.9959999999999988
1080,0.29588000000000003,0.9800000000000004
1080,0.6891999999999999,0.9959999999999988
1080,0.75476,1.0
1080,0.7678000000000003,1.0
1080,0.23023999999999997,0.8319999999999991
1080,0.6365600000000001,0.9920000000000009
1080,0.8065999999999995,1.0
1080,0.6790400000000001,0.9920000000000009
1080,0.4956399999999999,0.8840000000000002
1085,0.4306000000000001,0.9959999999999988
1085,0.6355200000000001,0.9959999999999988
1085,0.9371599999999997,0.9959999999999988
1085,0.8272799999999999,0.9959999999999988
1085,0.7461999999999996,1.0
1085,0.7285199999999997,1.0
1085,0.5069600000000003,1.0
1085,0.8466800000000002,0.9680000000000022
1085,0.6778800000000003,0.9959999999999988
1085,0.8743599999999998,0.9959999999999988
1090,0.8360799999999997,0.9839999999999991
1090,0.7612399999999997,0.9959999999999988
1090,0.6385599999999997,0.8880000000000003
1090,0.9299599999999998,1.0
1090,0.67604,0.947999999999998
1090,0.5052800000000002,0.628
1090,0.5342,0.9959999999999988
1090,0.9018800000000001,1.0
1090,0.4682,0.9240000000000017
1090,0.8610800000000001,1.0
1095,0.95648,1.0
1095,0.7290800000000006,0.9920000000000009
1095,0.9618399999999994,1.0
1095,0.7844799999999998,1.0
1095,0.8732000000000001,0.9959999999999988
1095,0.7875200000000001,0.9959999999999988
1095,0.8279199999999999,0.9959999999999988
1095,0.5457599999999998,0.7999999999999985
1095,0.8060400000000001,1.0
1095,0.7501999999999999,1.0
1100,0.9082000000000001,0.9959999999999988
1100,0.9551999999999997,1.0
1100,0.8298399999999994,0.9959999999999988
1100,0.47671999999999976,0.7402799999999998
1100,0.6603200000000002,0.963999999999999
1100,0.8375199999999994,0.9599999999999984
1100,0.6096799999999999,0.9920000000000009
1100,0.7969599999999999,1.0
1100,0.032799999999999996,0.9839999999999991
1100,0.6421199999999998,0.9959999999999988
1105,0.4323999999999999,1.0
1105,0.81644,0.9959999999999988
1105,0.6730799999999999,0.8160000000000014
1105,0.8783600000000003,0.9959999999999988
1105,0.7271199999999999,1.0
1105,0.9017200000000003,1.0
1105,0.8287599999999997,1.0
1105,0.6621600000000001,0.9279999999999984
1105,0.6914399999999997,0.9879999999999997
1105,0.41423999999999994,0.7479999999999998
1110,0.9339599999999997,0.9959999999999988
1110,0.7010000000000001,1.0
1110,0.9111199999999999,1.0
1110,0.8984399999999999,1.0
1110,0.55336,1.0
1110,0.7101999999999999,0.9680000000000022
1110,0.8124000000000001,1.0
1110,0.7988799999999998,0.9800000000000004
1110,0.8856800000000004,1.0
1110,0.6779599999999999,0.9959999999999988
1115,0.47828000000000015,0.9959999999999988
1115,0.8630799999999996,0.9959999999999988
1115,0.6818400000000001,0.9200000000000013
1115,0.9258799999999999,1.0
1115,0.8493600000000002,1.0
1115,0.7578799999999998,1.0
1115,0.5324799999999997,0.9959999999999988
1115,0.7202399999999998,0.9959999999999988
1115,0.8148799999999996,0.9959999999999988
1115,0.9064800000000005,1.0
1120,0.6739600000000009,0.7120000000000017
1120,0.8463200000000002,0.9959999999999988
1120,0.8985999999999997,0.9959999999999988
1120,0.9521600000000001,1.0
1120,0.6711999999999998,1.0
1120,0.6702799999999997,1.0
1120,0.6500400000000001,0.9959999999999988
1120,0.4970399999999999,0.9519999999999985
1120,0.51836,0.9680000000000022
1120,0.98088,1.0
1125,0.9557600000000004,1.0
1125,0.6819200000000001,0.9920000000000009
1125,0.8144,0.9080000000000009
1125,0.7929199999999996,0.9680000000000022
1125,0.7404000000000005,0.956000000000002
1125,0.6657600000000001,1.0
1125,0.8988400000000002,1.0
1125,0.75532,0.9959999999999988
1125,0.7759200000000003,0.9959999999999988
1125,0.6665199999999998,0.9800000000000004
1130,0.8085200000000005,1.0
1130,0.77536,1.0
1130,0.8889199999999992,1.0
1130,0.8218399999999997,0.9080000000000009
1130,0.7652000000000005,0.9759999999999992
1130,0.8906400000000001,0.9920000000000009
1130,0.76676,1.0
1130,0.8847999999999998,1.0
1130,0.6060799999999996,0.9959999999999988
1130,0.7434000000000001,0.9959999999999988
1135,0.9292799999999997,1.0
1135,0.8675999999999995,1.0
1135,0.6176800000000002,0.9719999999999986
1135,0.7531999999999996,0.9959999999999988
1135,0.6064400000000001,0.9839999999999991
1135,0.8889999999999998,1.0
1135,0.7952400000000001,1.0
1135,0.8692,1.0
1135,0.8411199999999998,1.0
1135,0.6450400000000001,0.956000000000002
1140,0.8595999999999999,0.9959999999999988
1140,0.9327599999999998,1.0
1140,0.8235199999999999,0.9959999999999988
1140,0.5732399999999999,0.8840000000000002
1140,0.9081200000000006,0.9800000000000004
1140,0.9178800000000001,1.0
1140,0.48284000000000005,0.835999999999999
1140,0.9209200000000004,1.0
1140,0.8714000000000003,0.9839999999999991
1140,0.8418800000000002,1.0
1145,0.8423199999999994,1.0
1145,0.57968,0.7999999999999985
1145,0.7942000000000005,0.9959999999999988
1145,0.9469199999999998,1.0
1145,0.7148000000000002,0.9719999999999986
1145,0.7835199999999994,0.9759999999999992
1145,0.61944,1.0
1145,0.9252399999999997,1.0
1145,0.5493999999999999,0.9519999999999985
1145,0.79168,1.0
1150,0.46788000000000013,1.0
1150,0.5981200000000001,1.0
1150,0.9008399999999999,1.0
1150,0.8138799999999996,0.963999999999999
1150,0.9173599999999996,0.9959999999999988
1150,0.85956,1.0
1150,0.7741999999999999,0.9360000000000022
1150,0.59232,0.9399999999999987
1150,0.7939599999999999,1.0
1150,0.46855999999999987,0.9159999999999981
1155,0.6380399999999998,1.0
1155,0.81396,0.9959999999999988
1155,0.6296800000000002,1.0
1155,0.6909199999999998,0.9839999999999991
1155,0.8888400000000003,1.0
1155,0.020680000000000004,0.9399999999999987
1155,0.7208399999999999,0.9719999999999986
1155,0.8735200000000001,1.0
1155,0.93864,1.0
1155,0.3709199999999999,0.9959999999999988
1160,0.7465999999999999,1.0
1160,0.3833600000000002,0.6039999999999993
1160,0.72568,0.9120000000000015
1160,0.17415999999999998,0.8160000000000014
1160,0.6192400000000002,1.0
1160,0.8797599999999999,1.0
1160,0.7384399999999998,1.0
1160,0.9256800000000002,1.0
1160,0.7544400000000002,1.0
1160,0.8535600000000002,1.0
1165,0.88788,0.9959999999999988
1165,0.9035999999999994,0.9959999999999988
1165,0.5343999999999999,0.9719999999999986
1165,0.5904799999999998,0.9879999999999997
1165,0.7930399999999999,1.0
1165,0.9194800000000001,1.0
1165,0.8491599999999998,1.0
1165,0.51704,0.6839999999999989
1165,0.9026799999999995,0.9879999999999997
1165,0.6601599999999999,0.9440000000000015
1170,0.90764,0.9959999999999988
1170,0.8659199999999997,1.0
1170,0.9085200000000004,1.0
1170,0.44732,1.0
1170,0.7052399999999999,1.0
1170,0.8244399999999997,1.0
1170,0.72856,0.9599999999999984
1170,0.5273199999999999,1.0
1170,0.9038400000000003,1.0
1170,0.9272000000000001,0.9839999999999991
1175,0.95648,1.0
1175,0.07359999999999994,1.0
1175,0.9468000000000002,1.0
1175,0.5844400000000001,0.9440000000000015
1175,0.40684000000000003,0.9920000000000009
1175,0.9528800000000005,1.0
1175,0.5630000000000002,0.9920000000000009
1175,0.7792399999999996,1.0
1175,0.8603999999999999,1.0
1175,0.7287599999999999,0.9920000000000009
1180,0.9491199999999997,1.0
1180,0.85872,0.9959999999999988
1180,0.7331999999999997,0.947999999999998
1180,0.8688799999999997,0.9879999999999997
1180,0.8851999999999998,1.0
1180,0.8392400000000001,0.9360000000000022
1180,0.4686000000000001,1.0
1180,0.5475599999999997,0.9800000000000004
1180,0.6638,1.0
1180,0.6694,0.9959999999999988
1185,0.9520399999999997,1.0
1185,0.5844399999999997,0.9080000000000009
1185,0.7571199999999996,1.0
1185,0.48844,0.9360000000000022
1185,0.9752799999999999,1.0
1185,0.8478400000000001,1.0
1185,0.8265600000000003,0.9519999999999985
1185,0.7524000000000002,0.8960000000000007
1185,0.8711599999999997,1.0
1185,0.40916,0.9920000000000009
1190,0.8487200000000005,0.9920000000000009
1190,0.6413199999999999,1.0
1190,0.44779999999999986,0.8880000000000003
1190,0.8108799999999999,0.9599999999999984
1190,0.8539200000000002,1.0
1190,0.7667199999999997,1.0
1190,0.9322800000000002,1.0
1190,0.4874400000000002,0.5587199999999999
1190,0.34096,0.8840000000000002
1190,0.65032,0.8840000000000002
1195,0.3973199999999999,0.8599999999999995
1195,0.6204799999999999,0.9920000000000009
1195,0.8121999999999998,1.0
1195,0.6043600000000001,1.0
1195,0.9646000000000002,1.0
1195,0.47136,0.9959999999999988
1195,0.6528799999999997,1.0
1195,0.9826,1.0
1195,0.2990799999999999,1.0
1195,0.7311199999999998,0.9839999999999991
1200,0.8947200000000004,1.0
1200,0.6934000000000003,1.0
1200,0.8937599999999997,1.0
1200,0.7392800000000003,0.9759999999999992
1200,0.8464400000000001,1.0
1200,0.90096,1.0
1200,0.5343599999999997,0.9599999999999984
1200,0.8577999999999997,1.0
1200,0.8215199999999997,0.9920000000000009
1200,0.3866399999999999,0.947999999999998
1205,0.9327599999999997,0.9959999999999988
1205,0.86312,1.0
1205,0.7494799999999999,0.8960000000000007
1205,0.82088,0.9719999999999986
1205,0.8328400000000004,0.9839999999999991
1205,0.7795599999999999,0.9879999999999997
1205,0.9052399999999997,1.0
1205,0.29916000000000004,0.5
1205,0.8261600000000004,0.9959999999999988
1205,0.81936,0.9920000000000009
1210,0.86764,0.9800000000000004
1210,0.7464000000000002,0.9959999999999988
1210,0.5139600000000002,0.8960000000000007
1210,0.78484,0.9920000000000009
1210,0.5670799999999999,1.0
1210,0.5720800000000001,0.9959999999999988
1210,0.7173199999999998,0.9839999999999991
1210,0.8054400000000002,0.9959999999999988
1210,0.8546400000000004,1.0
1210,0.8263999999999999,1.0
1215,0.8573999999999998,1.0
1215,0.45268000000000014,0.9959999999999988
1215,0.7511999999999999,0.9800000000000004
1215,0.5639599999999999,0.9759999999999992
1215,0.3498799999999998,1.0
1215,0.7605599999999997,1.0
1215,0.88528,0.9920000000000009
1215,0.5164799999999999,0.947999999999998
1215,0.9579199999999999,1.0
1215,0.6449999999999999,0.9719999999999986
1220,0.9447999999999994,1.0
1220,0.90268,1.0
1220,0.9070799999999992,1.0
1220,0.70596,0.9200000000000013
1220,0.8803199999999994,0.9759999999999992
1220,0.72832,1.0
1220,0.5607599999999998,0.9279999999999984
1220,0.6489999999999998,1.0
1220,0.9222399999999996,0.9959999999999988
1220,0.8666399999999999,1.0
1225,0.97036,1.0
1225,0.44580000000000025,0.9399999999999987
1225,0.7574399999999999,0.9879999999999997
1225,0.8749199999999994,0.9959999999999988
1225,0.59368,1.0
1225,0.7267600000000001,1.0
1225,0.9084000000000003,1.0
1225,0.9216000000000004,1.0
1225,0.8642400000000001,0.9959999999999988
1225,0.7003199999999997,1.0
1230,0.6651199999999998,0.9959999999999988
1230,0.4383600000000002,0.5039999999999994
1230,0.8454800000000003,1.0
1230,0.9644799999999993,0.9959999999999988
1230,0.9108399999999999,1.0
1230,0.9016,1.0
1230,0.8325999999999999,0.9759999999999992
1230,0.86996,1.0
1230,0.7230399999999999,1.0
1230,0.8786399999999999,1.0
1235,0.8410000000000002,1.0
1235,0.7385999999999998,0.9959999999999988
1235,0.37759999999999994,0.8479999999999993
1235,0.7511599999999998,1.0
1235,0.7188000000000003,0.9920000000000009
1235,0.89484,1.0
1235,0.7055599999999997,0.9959999999999988
1235,0.8292399999999996,0.9959999999999988
1235,0.8222799999999998,1.0
1235,0.5255600000000001,0.9959999999999988
1240,0.5310800000000001,0.9879999999999997
1240,0.9482800000000005,1.0
1240,0.90928,0.9879999999999997
1240,0.6458799999999999,1.0
1240,0.9239200000000004,1.0
1240,0.2415199999999999,0.7399999999999999
1240,0.9119200000000002,1.0
1240,0.61388,0.947999999999998
1240,0.8803199999999998,1.0
1240,0.9049199999999997,1.0
1245,0.9657599999999996,1.0
1245,0.201,0.9120000000000011
1245,0.8922399999999999,1.0
1245,0.7111200000000002,1.0
1245,0.6871200000000002,0.9959999999999988
1245,0.8844400000000006,0.9959999999999988
1245,0.7952800000000002,0.9719999999999986
1245,0.3643600000000001,1.0
1245,0.8674400000000003,0.9959999999999988
1245,0.8475999999999999,1.0
1250,0.8822399999999996,1.0
1250,0.9015599999999998,1.0
1250,0.5366,0.7879999999999981
1250,0.6570399999999998,0.9800000000000004
1250,0.9699599999999997,1.0
1250,0.6644799999999997,1.0
1250,0.9434000000000005,1.0
1250,0.45111999999999985,0.8559999999999995
1250,0.5868800000000001,1.0
1250,0.50936,1.0
1255,0.5497999999999998,0.8119999999999987
1255,0.77996,1.0
1255,0.6919199999999996,0.9879999999999997
1255,0.42524000000000006,0.9680000000000022
1255,0.4876000000000002,0.9719999999999986
1255,0.84796,0.9879999999999997
1255,0.5395600000000003,1.0
1255,0.9494799999999998,1.0
1255,0.36632,0.9800000000000004
1255,0.6138799999999998,0.9279999999999984
1260,0.65916,1.0
1260,0.8392399999999998,1.0
1260,0.6367999999999996,0.9599999999999984
1260,0.2871599999999999,0.9120000000000011
1260,0.7493199999999998,0.9920000000000009
1260,0.4822399999999998,1.0
1260,0.9420400000000003,1.0
1260,0.7867200000000004,0.9320000000000012
1260,0.8608799999999995,1.0
1260,0.7542000000000002,0.9959999999999988
1265,0.50568,0.872
1265,0.7625600000000001,0.9800000000000004
1265,0.7073999999999997,1.0
1265,0.8600799999999996,1.0
1265,0.9142000000000005,1.0
1265,0.8264799999999995,0.9920000000000009
1265,0.5531199999999997,1.0
1265,0.3125199999999999,0.9959999999999988
1265,0.9633999999999994,0.9959999999999988
1265,0.5377200000000001,1.0
1270,0.53572,0.9719999999999986
1270,0.8758,1.0
1270,0.8553200000000001,1.0
1270,0.6684399999999999,1.0
1270,0.9408799999999994,0.9959999999999988
1270,0.7469999999999998,0.9800000000000004
1270,0.5189600000000001,0.8880000000000003
1270,0.96916,1.0
1270,0.8971999999999999,0.9879999999999997
1270,0.8321999999999999,0.9959999999999988
1275,0.8016,1.0
1275,0.8343999999999998,0.9920000000000009
1275,0.9711600000000001,1.0
1275,0.3494800000000001,1.0
1275,0.7932399999999997,0.9959999999999988
1275,0.8561999999999995,1.0
1275,0.9246799999999997,1.0
1275,0.7799999999999998,0.9959999999999988
1275,0.9518000000000002,1.0
1275,0.8138799999999997,0.9920000000000009
1280,0.82168,0.9920000000000009
1280,0.9154000000000009,1.0
1280,0.8900000000000002,1.0
1280,0.9701200000000004,1.0
1280,0.7904000000000001,0.9879999999999997
1280,0.6838799999999999,0.9680000000000022
1280,0.9125199999999998,1.0
1280,0.8980800000000001,1.0
1280,0.8384800000000001,1.0
1280,0.8063999999999999,0.9959999999999988
1285,0.1469199999999999,0.9200000000000013
1285,0.8540000000000001,0.9920000000000009
1285,0.6552799999999998,1.0
1285,0.9079200000000006,1.0
1285,0.8999999999999996,1.0
1285,0.34832000000000024,0.9759999999999992
1285,0.57784,0.9920000000000009
1285,0.5639199999999999,1.0
1285,0.8051600000000002,0.9959999999999988
1285,0.6777199999999999,0.9959999999999988
1290,0.9423200000000002,1.0
1290,0.8516399999999998,1.0
1290,0.9759200000000002,1.0
1290,0.8348,0.9839999999999991
1290,0.5671200000000002,0.9080000000000009
1290,0.91832,1.0
1290,0.9384799999999995,1.0
1290,0.74516,1.0
1290,0.6401199999999997,0.8559999999999995
1290,0.9321199999999993,0.9959999999999988
1295,0.8697599999999998,0.9839999999999991
1295,0.4060800000000001,1.0
1295,0.4460400000000002,0.7882000000000005
1295,0.9255999999999994,0.9759999999999992
1295,0.9833999999999989,0.9959999999999988
1295,0.9086,1.0
1295,0.9633199999999996,1.0
1295,0.43959999999999994,0.8160000000000014
1295,0.8252399999999999,1.0
1295,0.8402800000000002,0.9959999999999988
1300,0.31708,1.0
1300,0.7485200000000006,0.9920000000000009
1300,0.9030799999999993,1.0
1300,0.8378799999999997,0.9959999999999988
1300,0.9674799999999998,1.0
1300,0.8024000000000006,1.0
1300,0.8802800000000004,1.0
1300,0.6262800000000001,0.9959999999999988
1300,0.5579599999999999,1.0
1300,0.9584399999999998,1.0
1305,0.53004,0.9920000000000009
1305,0.6625599999999998,1.0
1305,0.8159200000000001,0.9959999999999988
1305,0.889,1.0
1305,0.8429200000000001,1.0
1305,0.71916,1.0
1305,0.74572,1.0
1305,0.8956799999999998,1.0
1305,0.8780800000000002,1.0
1305,0.7711599999999997,0.9959999999999988
1310,0.7260400000000001,0.9120000000000015
1310,0.8650399999999991,0.9959999999999988
1310,0.9294800000000003,1.0
1310,0.5499600000000001,1.0
1310,0.98292,1.0
1310,0.4978799999999998,0.9959999999999988
1310,0.7968,1.0
1310,0.7631199999999997,0.9959999999999988
1310,0.7841199999999996,0.9959999999999988
1310,0.73272,1.0
1315,0.6416799999999998,1.0
1315,0.9372399999999999,1.0
1315,0.9864,1.0
1315,0.8970399999999995,1.0
1315,0.9480799999999998,1.0
1315,0.9183600000000002,1.0
1315,0.8071600000000001,0.9959999999999988
1315,0.70196,0.7800000000000008
1315,0.8253599999999999,1.0
1315,0.8054400000000003,1.0
1320,0.5964,0.9719999999999986
1320,0.8297599999999998,1.0
1320,0.8833599999999998,1.0
1320,0.9058799999999999,1.0
1320,0.7070000000000003,1.0
1320,0.6689599999999999,0.9959999999999988
1320,0.81636,1.0
1320,0.9409200000000001,1.0
1320,0.8841999999999995,0.9599999999999984
1320,0.52436,0.9279999999999984
1325,0.8337599999999997,0.9959999999999988
1325,0.8809600000000002,0.9959999999999988
1325,0.9740400000000002,1.0
1325,0.86496,0.9800000000000004
1325,0.8581199999999995,1.0
1325,0.9203199999999999,1.0
1325,0.51484,0.9920000000000009
1325,0.46595999999999976,1.0
1325,0.9393199999999997,1.0
1325,0.9822399999999999,1.0
1330,0.9436399999999999,1.0
1330,0.7414800000000001,0.9959999999999988
1330,0.9586000000000002,1.0
1330,0.5581600000000001,0.8960000000000007
1330,0.98452,1.0
1330,0.6398799999999999,1.0
1330,0.64324,1.0
1330,0.8961600000000003,0.9959999999999988
1330,0.8807200000000001,1.0
1330,0.9439599999999995,0.9959999999999988
1335,0.8318800000000002,0.9519999999999985
1335,0.8090400000000001,1.0
1335,0.8786400000000001,0.9959999999999988
1335,0.7364800000000004,0.9959999999999988
1335,0.7718799999999999,1.0
1335,0.7162000000000001,1.0
1335,0.82632,1.0
1335,0.8593199999999996,1.0
1335,0.9166799999999998,1.0
1335,0.97844,1.0
1340,0.7451999999999995,1.0
1340,0.6288800000000002,0.9959999999999988
1340,0.7071599999999997,0.9959999999999988
1340,0.40488000000000013,1.0
1340,0.6160400000000001,0.9839999999999991
1340,0.7152000000000001,0.9959999999999988
1340,0.9135199999999999,0.9879999999999997
1340,0.49439999999999984,0.6079999999999988
1340,0.819,0.9800000000000004
1340,0.6726000000000002,0.9959999999999988
1345,0.9208399999999994,1.0
1345,0.7713999999999999,1.0
1345,0.9516399999999995,1.0
1345,0.41272000000000014,1.0
1345,0.79588,0.9920000000000009
1345,0.8813999999999996,1.0
1345,0.9602400000000008,1.0
1345,0.7442000000000004,1.0
1345,0.924720000000001,0.9920000000000009
1345,0.9014400000000005,1.0
1350,0.5151599999999998,0.9680000000000022
1350,0.9518000000000001,1.0
1350,0.60248,0.9839999999999991
1350,0.75016,0.9959999999999988
1350,0.7957200000000004,1.0
1350,0.97896,1.0
1350,0.379,0.9879999999999997
1350,0.8952800000000001,0.9959999999999988
1350,0.8311600000000006,0.9959999999999988
1350,0.6293999999999998,0.9959999999999988
1355,0.44024,0.9920000000000009
1355,0.9042,0.9959999999999988
1355,0.9513999999999996,1.0
1355,0.9630399999999996,1.0
1355,0.7972399999999996,1.0
1355,0.9300800000000001,1.0
1355,0.8474800000000003,1.0
1355,0.8169999999999997,1.0
1355,0.79164,0.9800000000000004
1355,0.8489600000000003,0.9719999999999986
1360,0.6349199999999999,1.0
1360,0.5109999999999999,1.0
1360,0.7276399999999998,0.956000000000002
1360,0.8099200000000004,1.0
1360,0.9790400000000002,1.0
1360,0.8990399999999997,1.0
1360,0.8189600000000001,0.9080000000000009
1360,0.8339199999999997,0.9959999999999988
1360,0.9171999999999998,1.0
1360,0.6173600000000001,0.9920000000000009
1365,0.8690399999999999,0.9879999999999997
1365,0.8181999999999996,1.0
1365,0.7884000000000003,1.0
1365,0.9208,1.0
1365,0.9054800000000002,1.0
1365,0.9217200000000004,1.0
1365,0.7753599999999998,1.0
1365,0.8309200000000004,1.0
1365,0.26104,1.0
1365,0.7535199999999997,1.0
1370,0.9904000000000001,1.0
1370,0.31759999999999994,1.0
1370,0.7993999999999999,0.9920000000000009
1370,0.7770000000000004,0.9680000000000022
1370,0.8623599999999999,1.0
1370,0.54984,0.9680000000000022
1370,0.8787600000000002,0.9959999999999988
1370,0.6477999999999997,1.0
1370,0.8344399999999998,0.9959999999999988
1370,0.9621199999999992,0.9959999999999988
1375,0.9459199999999999,0.9959999999999988
1375,0.7578,1.0
1375,0.7112399999999994,1.0
1375,0.9049200000000001,0.9920000000000009
1375,0.6484799999999998,0.9959999999999988
1375,0.8696799999999998,1.0
1375,0.7291599999999998,0.9920000000000009
1375,0.6184000000000001,0.9959999999999988
1375,0.8443599999999999,1.0
1375,0.7686799999999998,1.0
1380,0.8393200000000001,1.0
1380,0.94824,1.0
1380,0.79996,0.9719999999999986
1380,0.6611199999999999,1.0
1380,0.6296399999999998,0.8640000000000003
1380,0.6716800000000002,1.0
1380,0.49451999999999996,1.0
1380,0.5086800000000004,0.7840000000000005
1380,0.9681599999999996,1.0
1380,0.9393999999999998,1.0
1385,0.5514399999999999,0.9759999999999992
1385,0.7543600000000003,1.0
1385,0.9184000000000004,1.0
1385,0.9822000000000002,1.0
1385,0.8753200000000001,1.0
1385,0.94828,1.0
1385,0.7849999999999996,0.9959999999999988
1385,0.6786399999999998,1.0
1385,0.5900399999999997,0.9680000000000022
1385,0.60752,1.0
1390,0.9539999999999997,1.0
1390,0.7459200000000001,0.9680000000000022
1390,0.6914,0.9360000000000022
1390,0.7504399999999997,1.0
1390,0.7802799999999996,0.9800000000000004
1390,0.8339200000000002,1.0
1390,0.9616400000000003,1.0
1390,0.9301999999999996,1.0
1390,0.8398400000000003,1.0
1390,0.8614799999999999,1.0
1395,0.5081199999999999,0.956000000000002
1395,0.6286400000000002,1.0
1395,0.8413200000000001,1.0
1395,0.7717199999999999,0.9240000000000017
1395,0.9445600000000002,1.0
1395,0.4824000000000001,0.872
1395,0.9699999999999998,0.9959999999999988
1395,0.9600400000000002,1.0
1395,0.4185200000000001,0.8760000000000007
1395,0.9604000000000004,1.0
1400,0.5188399999999997,1.0
1400,0.73548,1.0
1400,0.9280399999999993,1.0
1400,0.7403599999999999,1.0
1400,0.8814799999999997,1.0
1400,0.9172000000000001,1.0
1400,0.5944000000000002,0.9920000000000009
1400,0.8878799999999997,0.9839999999999991
1400,0.5572000000000001,1.0
1400,0.9033200000000001,1.0
1405,0.43172,0.7908799999999993
1405,0.5509599999999996,1.0
1405,0.5026400000000002,0.8799999999999996
1405,0.7494399999999996,1.0
1405,0.8214800000000005,0.9959999999999988
1405,0.59488,0.9800000000000004
1405,0.34508000000000005,0.9920000000000009
1405,0.9444799999999997,1.0
1405,0.5341599999999997,0.9959999999999988
1405,0.5450399999999995,1.0
1410,0.7190799999999998,0.9959999999999988
1410,0.43215999999999993,1.0
1410,0.7318400000000002,1.0
1410,0.5876000000000002,0.7999999999999985
1410,0.9566799999999998,1.0
1410,0.8183599999999998,1.0
1410,0.8689200000000002,1.0
1410,0.8757600000000001,1.0
1410,0.9088799999999992,1.0
1410,0.58128,1.0
1415,0.9736800000000001,1.0
1415,0.3722,1.0
1415,0.7741200000000005,0.9959999999999988
1415,0.9130800000000003,1.0
1415,0.8320000000000003,1.0
1415,0.8165600000000002,0.9800000000000004
1415,0.8731200000000005,1.0
1415,0.7695200000000001,1.0
1415,0.7218799999999997,1.0
1415,0.8195199999999996,1.0
1420,0.9018,1.0
1420,0.8175199999999999,1.0
1420,0.8442800000000003,1.0
1420,0.50668,0.9959999999999988
1420,0.7030399999999999,0.9399999999999987
1420,0.9862800000000002,1.0
1420,0.7210800000000002,0.9879999999999997
1420,0.9164000000000001,1.0
1420,0.7331599999999996,1.0
1420,0.7566000000000002,1.0
1425,0.9461999999999996,1.0
1425,0.713,0.835999999999999
1425,0.8024400000000003,1.0
1425,0.9283600000000005,1.0
1425,0.94448,1.0
1425,0.3451199999999999,0.9920000000000009
1425,0.8583599999999996,1.0
1425,0.9465600000000002,1.0
1425,0.30192,0.8199999999999987
1425,0.8694000000000003,0.9800000000000004
1430,0.42683999999999983,1.0
1430,0.7643999999999999,1.0
1430,0.9888400000000003,1.0
1430,0.73204,1.0
1430,0.9469599999999997,1.0
